Artists,Title,Song_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Flume,Flume (Deluxe Edition),spotify:track:6pH8LNOsthzjBZxyPfJ5DN,0.348,0.536,5,-8.257,0,0.0454,0.0505,5.97e-05,0.121,0.0479,188.069,audio_features,6pH8LNOsthzjBZxyPfJ5DN,spotify:track:6pH8LNOsthzjBZxyPfJ5DN,https://api.spotify.com/v1/tracks/6pH8LNOsthzjBZxyPfJ5DN,https://api.spotify.com/v1/audio-analysis/6pH8LNOsthzjBZxyPfJ5DN,213884,4
Scooter,The Stadium Techno Experience (20 Years of Hardcore Expanded Editon),spotify:track:0OpsdOxCH5frtDmBNRQDEF,0.519,0.938,6,-6.244,0,0.0377,0.00103,0.103,0.472,0.501,144.006,audio_features,0OpsdOxCH5frtDmBNRQDEF,spotify:track:0OpsdOxCH5frtDmBNRQDEF,https://api.spotify.com/v1/tracks/0OpsdOxCH5frtDmBNRQDEF,https://api.spotify.com/v1/audio-analysis/0OpsdOxCH5frtDmBNRQDEF,234055,4
Alice Deejay,Better Off Alone,spotify:track:72lAIcldZMBgaeF6XwjAnC,0.674,0.772,8,-9.69,0,0.0659,0.00352,0.8,0.256,0.762,136.969,audio_features,72lAIcldZMBgaeF6XwjAnC,spotify:track:72lAIcldZMBgaeF6XwjAnC,https://api.spotify.com/v1/tracks/72lAIcldZMBgaeF6XwjAnC,https://api.spotify.com/v1/audio-analysis/72lAIcldZMBgaeF6XwjAnC,218493,4
Sonique,Hear My Cry,spotify:track:6ukJXqRAorZSchjW4NawEf,0.636,0.688,5,-7.273,0,0.0297,0.0131,0.000871,0.1,0.587,134.987,audio_features,6ukJXqRAorZSchjW4NawEf,spotify:track:6ukJXqRAorZSchjW4NawEf,https://api.spotify.com/v1/tracks/6ukJXqRAorZSchjW4NawEf,https://api.spotify.com/v1/audio-analysis/6ukJXqRAorZSchjW4NawEf,242867,4
Kate Ryan,Ella Elle L'a,spotify:track:4t32wWkxODpWp1HnBPp7rm,0.56,0.859,4,-4.407,0,0.0326,0.0029,5.71e-05,0.298,0.544,124.929,audio_features,4t32wWkxODpWp1HnBPp7rm,spotify:track:4t32wWkxODpWp1HnBPp7rm,https://api.spotify.com/v1/tracks/4t32wWkxODpWp1HnBPp7rm,https://api.spotify.com/v1/audio-analysis/4t32wWkxODpWp1HnBPp7rm,184307,4
Icona Pop,THIS IS... ICONA POP,spotify:track:1ADGydOgtuzBNmdFpcQGLB,0.6,0.905,1,-3.41,0,0.0357,0.00274,0,0.831,0.636,124.032,audio_features,1ADGydOgtuzBNmdFpcQGLB,spotify:track:1ADGydOgtuzBNmdFpcQGLB,https://api.spotify.com/v1/tracks/1ADGydOgtuzBNmdFpcQGLB,https://api.spotify.com/v1/audio-analysis/1ADGydOgtuzBNmdFpcQGLB,187027,4
Knife Party,100% No Modern Talking,spotify:track:5qFL2uwfnGU8FccwLMgPNQ,0.64,0.903,5,-3.042,0,0.185,0.00105,0.0503,0.171,0.152,128.079,audio_features,5qFL2uwfnGU8FccwLMgPNQ,spotify:track:5qFL2uwfnGU8FccwLMgPNQ,https://api.spotify.com/v1/tracks/5qFL2uwfnGU8FccwLMgPNQ,https://api.spotify.com/v1/audio-analysis/5qFL2uwfnGU8FccwLMgPNQ,301122,4
Scooter,20 Years of Hardcore (Remastered),spotify:track:4kFmRFE9YzjKnUCbXQKnag,0.486,0.904,2,-6.642,1,0.0364,0.000748,0.0984,0.187,0.118,143.048,audio_features,4kFmRFE9YzjKnUCbXQKnag,spotify:track:4kFmRFE9YzjKnUCbXQKnag,https://api.spotify.com/v1/tracks/4kFmRFE9YzjKnUCbXQKnag,https://api.spotify.com/v1/audio-analysis/4kFmRFE9YzjKnUCbXQKnag,208450,4
Sleigh Bells,Treats,spotify:track:6R6OyEcnky20v0EkMzBiFJ,0.541,0.948,1,-5.358,0,0.262,0.0167,0,0.351,0.584,160.22,audio_features,6R6OyEcnky20v0EkMzBiFJ,spotify:track:6R6OyEcnky20v0EkMzBiFJ,https://api.spotify.com/v1/tracks/6R6OyEcnky20v0EkMzBiFJ,https://api.spotify.com/v1/audio-analysis/6R6OyEcnky20v0EkMzBiFJ,166173,4
David Guetta,Play Hard (feat. Ne-Yo & Akon) [New Edit],spotify:track:16Cs9KsHzgunxaEfGrXysG,0.723,0.87,8,-3.013,0,0.0435,0.035,0,0.656,0.678,129.952,audio_features,16Cs9KsHzgunxaEfGrXysG,spotify:track:16Cs9KsHzgunxaEfGrXysG,https://api.spotify.com/v1/tracks/16Cs9KsHzgunxaEfGrXysG,https://api.spotify.com/v1/audio-analysis/16Cs9KsHzgunxaEfGrXysG,208845,4
Stromae,Alors On Danse,spotify:track:5OUB9MiQhq972yuwotfQZa,0.799,0.634,1,-7.899,0,0.0749,0.0968,0.00534,0.0669,0.74,119.967,audio_features,5OUB9MiQhq972yuwotfQZa,spotify:track:5OUB9MiQhq972yuwotfQZa,https://api.spotify.com/v1/tracks/5OUB9MiQhq972yuwotfQZa,https://api.spotify.com/v1/audio-analysis/5OUB9MiQhq972yuwotfQZa,208147,4
The Killers,Wonderful Wonderful,spotify:track:1zv2P1cwzIu997ujUYVxZA,0.614,0.944,6,-2.545,0,0.104,0.0725,2.52e-06,0.0708,0.546,106.014,audio_features,1zv2P1cwzIu997ujUYVxZA,spotify:track:1zv2P1cwzIu997ujUYVxZA,https://api.spotify.com/v1/tracks/1zv2P1cwzIu997ujUYVxZA,https://api.spotify.com/v1/audio-analysis/1zv2P1cwzIu997ujUYVxZA,250093,4
Michael Kiwanuka,Cold Little Heart (Radio Edit),spotify:track:2HL7EWAjEm5Bhpr1iWHA4C,0.638,0.574,7,-6.115,0,0.0263,0.316,0.000316,0.428,0.681,110.256,audio_features,2HL7EWAjEm5Bhpr1iWHA4C,spotify:track:2HL7EWAjEm5Bhpr1iWHA4C,https://api.spotify.com/v1/tracks/2HL7EWAjEm5Bhpr1iWHA4C,https://api.spotify.com/v1/audio-analysis/2HL7EWAjEm5Bhpr1iWHA4C,210300,4
Seeb,Cruel World,spotify:track:0xZNXAlGkRrBm9yi4xJHGi,0.435,0.843,1,-3.625,0,0.0541,0.168,0,0.217,0.434,93.922,audio_features,0xZNXAlGkRrBm9yi4xJHGi,spotify:track:0xZNXAlGkRrBm9yi4xJHGi,https://api.spotify.com/v1/tracks/0xZNXAlGkRrBm9yi4xJHGi,https://api.spotify.com/v1/audio-analysis/0xZNXAlGkRrBm9yi4xJHGi,205532,4
Tove Lo,BLUE LIPS (lady wood phase II),spotify:track:6E1dxU9KL2FYgjv8hM54Dx,0.788,0.728,0,-6.53,0,0.0856,0.0283,0.000558,0.171,0.323,110.07,audio_features,6E1dxU9KL2FYgjv8hM54Dx,spotify:track:6E1dxU9KL2FYgjv8hM54Dx,https://api.spotify.com/v1/tracks/6E1dxU9KL2FYgjv8hM54Dx,https://api.spotify.com/v1/audio-analysis/6E1dxU9KL2FYgjv8hM54Dx,223795,4
Irma Thomas,Straight From The Soul,spotify:track:6L2woktiAuW35BrcROmhW5,0.389,0.29,2,-11.868,1,0.0393,0.406,3.97e-05,0.0758,0.158,185.007,audio_features,6L2woktiAuW35BrcROmhW5,spotify:track:6L2woktiAuW35BrcROmhW5,https://api.spotify.com/v1/tracks/6L2woktiAuW35BrcROmhW5,https://api.spotify.com/v1/audio-analysis/6L2woktiAuW35BrcROmhW5,181293,3
CamelPhat,Cola,spotify:track:1HrMWH5GUdK6Yi94rbANJA,0.706,0.74,6,-7.904,1,0.0325,0.0245,0.512,0.135,0.444,122.007,audio_features,1HrMWH5GUdK6Yi94rbANJA,spotify:track:1HrMWH5GUdK6Yi94rbANJA,https://api.spotify.com/v1/tracks/1HrMWH5GUdK6Yi94rbANJA,https://api.spotify.com/v1/audio-analysis/1HrMWH5GUdK6Yi94rbANJA,223869,3
LISTENBEE,Nottamun Town,spotify:track:1hNZc5mqtzV8qiYMU5833u,0.748,0.747,3,-6.238,1,0.0774,0.116,0.00171,0.356,0.556,120.038,audio_features,1hNZc5mqtzV8qiYMU5833u,spotify:track:1hNZc5mqtzV8qiYMU5833u,https://api.spotify.com/v1/tracks/1hNZc5mqtzV8qiYMU5833u,https://api.spotify.com/v1/audio-analysis/1hNZc5mqtzV8qiYMU5833u,189147,4
NoMBe,They Might've Even Loved Me,spotify:track:3De27Ya4FzIYIQuWah3n6A,0.671,0.906,11,-5.532,0,0.0668,0.0113,0,0.0457,0.885,105.984,audio_features,3De27Ya4FzIYIQuWah3n6A,spotify:track:3De27Ya4FzIYIQuWah3n6A,https://api.spotify.com/v1/tracks/3De27Ya4FzIYIQuWah3n6A,https://api.spotify.com/v1/audio-analysis/3De27Ya4FzIYIQuWah3n6A,204400,4
Stavangerkameratene,Stavangerkameratene,spotify:track:3KZ0AsCkUgYDagOtAljFn5,0.644,0.788,0,-5.374,1,0.0311,0.167,0,0.414,0.396,123.975,audio_features,3KZ0AsCkUgYDagOtAljFn5,spotify:track:3KZ0AsCkUgYDagOtAljFn5,https://api.spotify.com/v1/tracks/3KZ0AsCkUgYDagOtAljFn5,https://api.spotify.com/v1/audio-analysis/3KZ0AsCkUgYDagOtAljFn5,210093,4
Led Zeppelin,Led Zeppelin III (Remaster),spotify:track:78lgmZwycJ3nzsdgmPPGNx,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,audio_features,78lgmZwycJ3nzsdgmPPGNx,spotify:track:78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/audio-analysis/78lgmZwycJ3nzsdgmPPGNx,146250,4
Todrick Hall,Forbidden,spotify:track:2ky2EF48bJyzdDf72AkhF6,0.754,0.86,2,-6.614,1,0.183,0.0473,3.13e-05,0.233,0.435,129.965,audio_features,2ky2EF48bJyzdDf72AkhF6,spotify:track:2ky2EF48bJyzdDf72AkhF6,https://api.spotify.com/v1/tracks/2ky2EF48bJyzdDf72AkhF6,https://api.spotify.com/v1/audio-analysis/2ky2EF48bJyzdDf72AkhF6,218372,4
alt-J,This Is All Yours,spotify:track:6sSu6bHOIEe48kU7R3xj34,0.514,0.52,4,-7.8,1,0.0403,0.451,0.641,0.12,0.0824,146.874,audio_features,6sSu6bHOIEe48kU7R3xj34,spotify:track:6sSu6bHOIEe48kU7R3xj34,https://api.spotify.com/v1/tracks/6sSu6bHOIEe48kU7R3xj34,https://api.spotify.com/v1/audio-analysis/6sSu6bHOIEe48kU7R3xj34,296058,4
Villagers,{Awayland},spotify:track:4Qegqm597Rw1PfaV43WkLy,0.562,0.72,7,-6.286,1,0.0323,0.119,0.0023,0.12,0.302,119.969,audio_features,4Qegqm597Rw1PfaV43WkLy,spotify:track:4Qegqm597Rw1PfaV43WkLy,https://api.spotify.com/v1/tracks/4Qegqm597Rw1PfaV43WkLy,https://api.spotify.com/v1/audio-analysis/4Qegqm597Rw1PfaV43WkLy,223936,4
M83,Junk,spotify:track:2kH4liBtDANTBWYcMTyM4Z,0.56,0.743,4,-6.578,0,0.0248,0.00754,0.0957,0.15,0.304,91.999,audio_features,2kH4liBtDANTBWYcMTyM4Z,spotify:track:2kH4liBtDANTBWYcMTyM4Z,https://api.spotify.com/v1/tracks/2kH4liBtDANTBWYcMTyM4Z,https://api.spotify.com/v1/audio-analysis/2kH4liBtDANTBWYcMTyM4Z,257000,4
Carl Louis,Telescope,spotify:track:47y8T6eC1lYUkNco7TNES1,0.625,0.519,6,-12.359,0,0.0413,0.0774,0.771,0.107,0.59,109.999,audio_features,47y8T6eC1lYUkNco7TNES1,spotify:track:47y8T6eC1lYUkNco7TNES1,https://api.spotify.com/v1/tracks/47y8T6eC1lYUkNco7TNES1,https://api.spotify.com/v1/audio-analysis/47y8T6eC1lYUkNco7TNES1,231250,4
Carl Louis,Animals,spotify:track:3jPl21zQeZmBhj1AGjtdS5,0.274,0.578,3,-12.014,0,0.0336,0.391,0.981,0.175,0.315,106.097,audio_features,3jPl21zQeZmBhj1AGjtdS5,spotify:track:3jPl21zQeZmBhj1AGjtdS5,https://api.spotify.com/v1/tracks/3jPl21zQeZmBhj1AGjtdS5,https://api.spotify.com/v1/audio-analysis/3jPl21zQeZmBhj1AGjtdS5,166306,4
Nick Mulvey,We Are Never Apart,spotify:track:5G47U9cz2AkMFZ8LfaeOMU,0.708,0.468,6,-8.055,1,0.0264,0.692,0.00907,0.117,0.58,104.469,audio_features,5G47U9cz2AkMFZ8LfaeOMU,spotify:track:5G47U9cz2AkMFZ8LfaeOMU,https://api.spotify.com/v1/tracks/5G47U9cz2AkMFZ8LfaeOMU,https://api.spotify.com/v1/audio-analysis/5G47U9cz2AkMFZ8LfaeOMU,274227,4
Ine Hoem,This Year,spotify:track:1NI1dM0zyXirXRcZmBobK9,0.642,0.594,8,-7.79,1,0.032,0.62,0.00396,0.116,0.459,135.955,audio_features,1NI1dM0zyXirXRcZmBobK9,spotify:track:1NI1dM0zyXirXRcZmBobK9,https://api.spotify.com/v1/tracks/1NI1dM0zyXirXRcZmBobK9,https://api.spotify.com/v1/audio-analysis/1NI1dM0zyXirXRcZmBobK9,230031,4
MARINA,The Family Jewels,spotify:track:4sNwdacKyi2S26WrRtNama,0.77,0.896,0,-3.971,1,0.039,0.0539,0,0.243,0.964,126.999,audio_features,4sNwdacKyi2S26WrRtNama,spotify:track:4sNwdacKyi2S26WrRtNama,https://api.spotify.com/v1/tracks/4sNwdacKyi2S26WrRtNama,https://api.spotify.com/v1/audio-analysis/4sNwdacKyi2S26WrRtNama,182587,4
David Bowie,Hunky Dory (2015 Remaster),spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,0.445,0.384,10,-14.642,1,0.0417,0.635,7.74e-05,0.0539,0.216,123.295,audio_features,3ZE3wv8V3w2T2f7nOCjV0N,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/tracks/3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/audio-analysis/3ZE3wv8V3w2T2f7nOCjV0N,235987,4
Röyksopp,The Inevitable End,spotify:track:4dpieSdzBxUqLPwwwnBc1I,0.597,0.926,10,-5.77,0,0.0408,0.00753,0.42,0.097,0.154,99.006,audio_features,4dpieSdzBxUqLPwwwnBc1I,spotify:track:4dpieSdzBxUqLPwwwnBc1I,https://api.spotify.com/v1/tracks/4dpieSdzBxUqLPwwwnBc1I,https://api.spotify.com/v1/audio-analysis/4dpieSdzBxUqLPwwwnBc1I,276898,4
Röyksopp,The Inevitable End,spotify:track:26pbMj52I1snnEnn41oWEM,0.608,0.811,7,-9.101,0,0.0436,0.00722,0.694,0.109,0.253,124.027,audio_features,26pbMj52I1snnEnn41oWEM,spotify:track:26pbMj52I1snnEnn41oWEM,https://api.spotify.com/v1/tracks/26pbMj52I1snnEnn41oWEM,https://api.spotify.com/v1/audio-analysis/26pbMj52I1snnEnn41oWEM,348516,4
WALK THE MOON,What If Nothing,spotify:track:3YQ96qkxiEwTLwgu2Izcmq,0.575,0.694,1,-5.674,1,0.0709,0.0158,0,0.108,0.442,77.537,audio_features,3YQ96qkxiEwTLwgu2Izcmq,spotify:track:3YQ96qkxiEwTLwgu2Izcmq,https://api.spotify.com/v1/tracks/3YQ96qkxiEwTLwgu2Izcmq,https://api.spotify.com/v1/audio-analysis/3YQ96qkxiEwTLwgu2Izcmq,196533,4
Anna of the North,Fire,spotify:track:7FA2dpOcNEUsjsrELKOW0l,0.284,0.743,1,-6.387,1,0.0489,0.194,0.000325,0.108,0.403,193.927,audio_features,7FA2dpOcNEUsjsrELKOW0l,spotify:track:7FA2dpOcNEUsjsrELKOW0l,https://api.spotify.com/v1/tracks/7FA2dpOcNEUsjsrELKOW0l,https://api.spotify.com/v1/audio-analysis/7FA2dpOcNEUsjsrELKOW0l,165493,4
London Grammar,Truth Is A Beautiful Thing (Deluxe),spotify:track:1TZO2mDQN2RzcsSIAITAas,0.56,0.643,0,-8.283,1,0.032,0.402,0.0262,0.0652,0.123,113.033,audio_features,1TZO2mDQN2RzcsSIAITAas,spotify:track:1TZO2mDQN2RzcsSIAITAas,https://api.spotify.com/v1/tracks/1TZO2mDQN2RzcsSIAITAas,https://api.spotify.com/v1/audio-analysis/1TZO2mDQN2RzcsSIAITAas,281773,4
Dagny,Backbeat,spotify:track:67ECoCqwmo16mC52b1S7N9,0.608,0.871,7,-4.839,0,0.065,0.0069,0.018,0.143,0.684,139.95,audio_features,67ECoCqwmo16mC52b1S7N9,spotify:track:67ECoCqwmo16mC52b1S7N9,https://api.spotify.com/v1/tracks/67ECoCqwmo16mC52b1S7N9,https://api.spotify.com/v1/audio-analysis/67ECoCqwmo16mC52b1S7N9,225733,4
Dagny,Wearing Nothing,spotify:track:0jGU3AkfaJkT8SSbx4kSiJ,0.711,0.706,6,-6.347,1,0.128,0.0194,3.67e-06,0.0701,0.395,104.852,audio_features,0jGU3AkfaJkT8SSbx4kSiJ,spotify:track:0jGU3AkfaJkT8SSbx4kSiJ,https://api.spotify.com/v1/tracks/0jGU3AkfaJkT8SSbx4kSiJ,https://api.spotify.com/v1/audio-analysis/0jGU3AkfaJkT8SSbx4kSiJ,197485,4
Sonny Alven,Awake,spotify:track:63GEsxJXNDtbwNQiqZQQvh,0.702,0.753,10,-7.39,0,0.228,0.605,0.000271,0.0649,0.18,119.947,audio_features,63GEsxJXNDtbwNQiqZQQvh,spotify:track:63GEsxJXNDtbwNQiqZQQvh,https://api.spotify.com/v1/tracks/63GEsxJXNDtbwNQiqZQQvh,https://api.spotify.com/v1/audio-analysis/63GEsxJXNDtbwNQiqZQQvh,175347,4
Kygo,Kids in Love,spotify:track:1uXl3Nuhgkwx28NIaCMUzy,0.636,0.6,6,-6.964,1,0.0288,0.211,0,0.141,0.476,100.051,audio_features,1uXl3Nuhgkwx28NIaCMUzy,spotify:track:1uXl3Nuhgkwx28NIaCMUzy,https://api.spotify.com/v1/tracks/1uXl3Nuhgkwx28NIaCMUzy,https://api.spotify.com/v1/audio-analysis/1uXl3Nuhgkwx28NIaCMUzy,214827,4
Niall Horan,Flicker (Deluxe),spotify:track:4kVo85bcmBkvMBcJl42XCA,0.721,0.613,11,-7.051,0,0.0332,0.00745,2.55e-06,0.125,0.665,124.012,audio_features,4kVo85bcmBkvMBcJl42XCA,spotify:track:4kVo85bcmBkvMBcJl42XCA,https://api.spotify.com/v1/tracks/4kVo85bcmBkvMBcJl42XCA,https://api.spotify.com/v1/audio-analysis/4kVo85bcmBkvMBcJl42XCA,223814,4
Klingande,Pumped Up,spotify:track:7LClQ0Lm1SqtuxSyDt3ZCv,0.732,0.734,0,-6.423,1,0.107,0.00719,1.49e-05,0.34,0.643,123.033,audio_features,7LClQ0Lm1SqtuxSyDt3ZCv,spotify:track:7LClQ0Lm1SqtuxSyDt3ZCv,https://api.spotify.com/v1/tracks/7LClQ0Lm1SqtuxSyDt3ZCv,https://api.spotify.com/v1/audio-analysis/7LClQ0Lm1SqtuxSyDt3ZCv,177073,4
Otto Knows,Not Alone,spotify:track:7tx0NDsCViutjOyd1c4A28,0.68,0.721,7,-6.21,1,0.0355,0.00538,0.000216,0.0679,0.267,122.0,audio_features,7tx0NDsCViutjOyd1c4A28,spotify:track:7tx0NDsCViutjOyd1c4A28,https://api.spotify.com/v1/tracks/7tx0NDsCViutjOyd1c4A28,https://api.spotify.com/v1/audio-analysis/7tx0NDsCViutjOyd1c4A28,215447,4
Nico & Vinz,Elephant in the Room,spotify:track:6tBMiqmGh1H2sXpyJZbJuW,0.705,0.602,11,-7.353,1,0.0589,0.502,0,0.0494,0.8,97.993,audio_features,6tBMiqmGh1H2sXpyJZbJuW,spotify:track:6tBMiqmGh1H2sXpyJZbJuW,https://api.spotify.com/v1/tracks/6tBMiqmGh1H2sXpyJZbJuW,https://api.spotify.com/v1/audio-analysis/6tBMiqmGh1H2sXpyJZbJuW,145600,4
Trevis,Hard To Get,spotify:track:2SIGrcJRqUeQuoF7BNhdS8,0.729,0.864,6,-4.557,0,0.0457,0.00584,0.000129,0.0389,0.422,101.001,audio_features,2SIGrcJRqUeQuoF7BNhdS8,spotify:track:2SIGrcJRqUeQuoF7BNhdS8,https://api.spotify.com/v1/tracks/2SIGrcJRqUeQuoF7BNhdS8,https://api.spotify.com/v1/audio-analysis/2SIGrcJRqUeQuoF7BNhdS8,209619,4
Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) [REMIX]",spotify:track:7rdUtXasA973gmrr2Xxh3E,0.781,0.548,0,-4.997,0,0.0764,0.229,0,0.127,0.175,106.996,audio_features,7rdUtXasA973gmrr2Xxh3E,spotify:track:7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/tracks/7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/audio-analysis/7rdUtXasA973gmrr2Xxh3E,214255,4
alt-J,An Awesome Wave,spotify:track:1o22EcqsCANhwYdaNOSdwS,0.702,0.607,2,-6.509,1,0.0405,0.364,0.0271,0.123,0.436,116.969,audio_features,1o22EcqsCANhwYdaNOSdwS,spotify:track:1o22EcqsCANhwYdaNOSdwS,https://api.spotify.com/v1/tracks/1o22EcqsCANhwYdaNOSdwS,https://api.spotify.com/v1/audio-analysis/1o22EcqsCANhwYdaNOSdwS,181400,4
Kajander,Naken,spotify:track:1Cwy62MX5rJhK8XZCKpGlo,0.497,0.577,9,-5.658,0,0.33,0.147,5.14e-06,0.0293,0.46,200.233,audio_features,1Cwy62MX5rJhK8XZCKpGlo,spotify:track:1Cwy62MX5rJhK8XZCKpGlo,https://api.spotify.com/v1/tracks/1Cwy62MX5rJhK8XZCKpGlo,https://api.spotify.com/v1/audio-analysis/1Cwy62MX5rJhK8XZCKpGlo,175667,4
Gabrielle,Vekk Meg Opp,spotify:track:2fiYqB4gvgMaM8UtBejuHf,0.674,0.593,6,-8.062,0,0.0521,0.266,0,0.15,0.745,82.543,audio_features,2fiYqB4gvgMaM8UtBejuHf,spotify:track:2fiYqB4gvgMaM8UtBejuHf,https://api.spotify.com/v1/tracks/2fiYqB4gvgMaM8UtBejuHf,https://api.spotify.com/v1/audio-analysis/2fiYqB4gvgMaM8UtBejuHf,186892,4
Boston,Boston,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4
Simple Minds,The Breakfast Club,spotify:track:6yEAAIEHu4GcUFptg5W9kI,0.666,0.623,2,-12.697,1,0.0259,0.0766,0.0404,0.103,0.667,111.293,audio_features,6yEAAIEHu4GcUFptg5W9kI,spotify:track:6yEAAIEHu4GcUFptg5W9kI,https://api.spotify.com/v1/tracks/6yEAAIEHu4GcUFptg5W9kI,https://api.spotify.com/v1/audio-analysis/6yEAAIEHu4GcUFptg5W9kI,260867,4
The Beatles,Rubber Soul (Remastered),spotify:track:06ypiqmILMdVeaiErMFA91,0.754,0.571,2,-8.547,1,0.0421,0.0173,0,0.3,0.82,122.463,audio_features,06ypiqmILMdVeaiErMFA91,spotify:track:06ypiqmILMdVeaiErMFA91,https://api.spotify.com/v1/tracks/06ypiqmILMdVeaiErMFA91,https://api.spotify.com/v1/audio-analysis/06ypiqmILMdVeaiErMFA91,148893,4
The B-52's,Big Bang Concert Series: The B-52's (Live),spotify:track:4gynxXclp77xXeLn9JeFcx,0.582,0.849,5,-6.955,1,0.0626,0.0375,0,0.65,0.633,129.664,audio_features,4gynxXclp77xXeLn9JeFcx,spotify:track:4gynxXclp77xXeLn9JeFcx,https://api.spotify.com/v1/tracks/4gynxXclp77xXeLn9JeFcx,https://api.spotify.com/v1/audio-analysis/4gynxXclp77xXeLn9JeFcx,382767,4
The Tokens,Wimoweh!!! - The Best Of The Tokens,spotify:track:2F4FNcz68howQWD4zaGJSi,0.321,0.474,5,-9.383,1,0.0348,0.743,0,0.204,0.804,121.199,audio_features,2F4FNcz68howQWD4zaGJSi,spotify:track:2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/tracks/2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/audio-analysis/2F4FNcz68howQWD4zaGJSi,162093,4
Queen,Greatest Hits - We Will Rock You Edition,spotify:track:6vLaKD0HUJ5UtIADG61Fa9,0.426,0.341,10,-11.883,1,0.0474,0.0653,1.2e-05,0.136,0.252,71.653,audio_features,6vLaKD0HUJ5UtIADG61Fa9,spotify:track:6vLaKD0HUJ5UtIADG61Fa9,https://api.spotify.com/v1/tracks/6vLaKD0HUJ5UtIADG61Fa9,https://api.spotify.com/v1/audio-analysis/6vLaKD0HUJ5UtIADG61Fa9,354600,4
The Beatles,The Beatles (Remastered),spotify:track:3fuEJBCK3kWnJHFTODR4cb,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,audio_features,3fuEJBCK3kWnJHFTODR4cb,spotify:track:3fuEJBCK3kWnJHFTODR4cb,https://api.spotify.com/v1/tracks/3fuEJBCK3kWnJHFTODR4cb,https://api.spotify.com/v1/audio-analysis/3fuEJBCK3kWnJHFTODR4cb,188960,4
Zac Efron,What Time Is It?,spotify:track:7Ly2tIoUAsHnr4XaDJ8h8l,0.744,0.917,5,-3.279,0,0.0796,0.125,0,0.286,0.732,116.051,audio_features,7Ly2tIoUAsHnr4XaDJ8h8l,spotify:track:7Ly2tIoUAsHnr4XaDJ8h8l,https://api.spotify.com/v1/tracks/7Ly2tIoUAsHnr4XaDJ8h8l,https://api.spotify.com/v1/audio-analysis/7Ly2tIoUAsHnr4XaDJ8h8l,201000,4
Enrique Iglesias,Hero (Enhanced),spotify:track:4uTAiflWPDjhbjbMiZ4VeV,0.57,0.648,7,-5.518,1,0.0392,0.127,1.24e-05,0.101,0.152,152.015,audio_features,4uTAiflWPDjhbjbMiZ4VeV,spotify:track:4uTAiflWPDjhbjbMiZ4VeV,https://api.spotify.com/v1/tracks/4uTAiflWPDjhbjbMiZ4VeV,https://api.spotify.com/v1/audio-analysis/4uTAiflWPDjhbjbMiZ4VeV,266600,4
Jay Rock,Black Panther The Album Music From And Inspired By,spotify:track:4jO6mPzrEfpNvVddyo5eBW,0.562,0.738,1,-4.641,1,0.32,0.00109,0,0.162,0.39,81.809,audio_features,4jO6mPzrEfpNvVddyo5eBW,spotify:track:4jO6mPzrEfpNvVddyo5eBW,https://api.spotify.com/v1/tracks/4jO6mPzrEfpNvVddyo5eBW,https://api.spotify.com/v1/audio-analysis/4jO6mPzrEfpNvVddyo5eBW,225267,4
Vince Staples,Black Panther The Album Music From And Inspired By,spotify:track:0Pw6Gg8QChw5iSRRSrcWXP,0.708,0.785,1,-6.809,1,0.322,0.152,8.18e-05,0.406,0.854,128.074,audio_features,0Pw6Gg8QChw5iSRRSrcWXP,spotify:track:0Pw6Gg8QChw5iSRRSrcWXP,https://api.spotify.com/v1/tracks/0Pw6Gg8QChw5iSRRSrcWXP,https://api.spotify.com/v1/audio-analysis/0Pw6Gg8QChw5iSRRSrcWXP,180893,4
